@relation groupnon
@attribute class {'X1','X2','X3','X4','X5'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Rhythmic_Looseness numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X5',0.25,0.25,1,1,7,2,4,4,4,10,62,68,1,0,0,2,2,1,5.667,3,6,0.3333,1,0.3333,0,0.3333,0.3333,0,0,0,0.3333,0.3333,0,0,0,0,0.6667,3,7,0,60,120,2,0.4305,0.3806,1.131,0.8111,3,3,3,0,0.6667,0.04741,1.333,0,0.625,0.25,1,0.5,0.6662,0.2887,0.2857,3,3.5
'X5',0.5,0.5,1,1,1,1,2,2,2,1,66,66,1,0,6,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.375,0.1768,0.5,0.25,0.2495,0,0.5714,1.25,1.75
'X5',0.5,0.5,0.5,0.5,7,2,3,3,3,7,74,71,0.5,0.5,2,3,1,0,4,3,5,0.3333,1,0.6667,0.3333,0,0,0,0.3333,0,0.3333,0,0,0,0,0.25,0.5,2,7,1,120,69,1.739,0.3961,0.2083,1.901,0.6044,4,4,4,0,0.5,0.04126,2,0,0.375,0.1768,0.5,0.125,0.3328,0.1909,0.4,2,2.5
'X5',0.3333,0.3333,1,1,1,1,4,4,4,5,78,77,0,1,6,2,3,1,2.2,3,1,0.4,1,0,0,0.4,0.8,0,0.2,0,0,0,0,0,0,0,0.8,2.5,3,4,120,60,2,0.4155,0.3358,1.237,0.7513,3,3,3,0,1,0.04617,1.5,0,0.5833,0.2041,1,0.5,0.4995,0,0.2222,4,4.5
'X5',0.4,0.4,1,1,2,2,3,3,3,4,74,75,0,1,2,1,3,2,2.5,2,2,0.75,0.3333,0.25,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0.5,2,4,2.5,120,80,1.5,0.4359,0.2867,1.521,0.7225,4,4,4,0,0.5,0.04362,2.5,0,0.3,0.1118,0.5,0.25,0.312,0.125,0.4,2,2.5
'X5',1,1,0,0,71,11,1,1,1,0,71,71,1,0,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1,40,120,3,0.3692,0.3179,1.161,0.6872,3,3,3,0,1,0.04535,1.333,0,0.625,0.6038,1.5,0.125,0.6662,0.7324,0.2857,3,3.5
'X5',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,74,74,0,1,2,1,2,2,1.2,2,2,0.6,0.6667,0.4,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0.3333,1.5,2,1.75,120,80,1.5,0.404,0.2987,1.353,0.7027,4,4,3,0,0.6667,0.04291,3,0,0.25,0,0.25,0.25,0.2495,0,0.4,2,2.5
'X5',0.4,0.4,0.5,0.5,2,11,4,4,4,5,71,71,0.8,0.2,11,2,2,2,2,3,1,0.5,0.5,0.25,0,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0.5,4,3,2,120,60,2,0.3581,0.255,1.405,0.6131,5,5,4,0,0.75,0.03861,1.667,0,0.4,0.1369,0.5,0.25,0.3745,0.1443,0.3333,2.5,3
'X5',0.3333,0.3333,1,1,3,9,4,4,4,5,69,71,0.8333,0.1667,0,2,3,2,1.4,3,2,0.6,0.3333,0.2,0.2,0.2,0.8,0,0,0,0,0,0,0,0,0,0.75,4,5,1.5,120,80,1.5,0.2772,0.1843,1.504,0.4615,2,8,8,0,0.25,0.03092,3,0,0.2917,0.1291,0.5,0.125,0.3245,0.1118,0.3636,2.25,2.75
'X5',1,1,0,0,74,2,1,1,1,0,74,74,0,1,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.5289,0.4711,1.123,1,2,2,2,0,0.5,0.05565,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
'X5',0.2857,0.2857,1,1,5,2,4,4,4,7,69,72,0.4286,0.5714,2,4,0,0,2.5,4,3,0.3333,1,0.8333,0.3333,0,0.1667,0.3333,0,0,0.1667,0,0,0,0,0,0.5,2,6,1.333,80,120,1.5,0.279,0.2773,1.006,0.5563,4,5,5,0,0.4,0.03705,1.75,0,0.4286,0.2378,0.75,0.25,0.4578,0.2458,0.25,3.5,4
'X5',0.4,0.4,1,1,2,2,3,3,3,4,69,69,1,0,9,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,4,4,3,120,80,1.5,0.4375,0.2901,1.508,0.7276,4,4,4,0,0.5,0.04377,2.5,0,0.3,0.1118,0.5,0.25,0.312,0.125,0.4,2,2.5
'X5',0.25,0.25,1,1,4,4,4,4,4,7,62,66,1,0,2,3,1,2,3.667,3,2,0.3333,1,0.3333,0,0,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0.6667,3,4,0,60,120,2,0.4953,0.2589,1.913,0.7543,3,3,3,0,0.6667,0.04787,1,0,0.75,0.2887,1,0.5,0.8328,0.2887,0.25,3.5,4
'X5',0.5,0.5,0.5,0.5,2,2,3,3,3,4,67,67,1,0,7,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,3,2,2,120,60,2,0.506,0.2529,2.001,0.7589,3,3,3,0,0.6667,0.04821,2,0,0.375,0.1443,0.5,0.25,0.3328,0.1443,0.4,2,2.5
'X5',0.5,0.5,0.6667,0.6667,2,2,3,3,3,4,71,69,1,0,11,1,3,2,1.6,2,2,0.8,0.25,0.2,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0.5,4,4,2.333,120,60,2,0.5037,0.2509,2.008,0.7546,3,3,3,0,1,0.04813,1.2,1.061,0.7083,0.4005,1.5,0.5,0.6995,0.4472,0.1905,4.75,5.25
'X5',0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,5,62,63,1,0,2,2,3,2,2.333,3,1,0.6667,0.25,0,0,0.1667,0.8333,0,0.1667,0,0,0,0,0,0,0,0.6667,2,4,3.333,120,80,1.5,0.2756,0.202,1.365,0.4776,5,5,5,0,0.6,0.03574,2.333,0,0.2857,0.09449,0.5,0.25,0.2912,0.1021,0.3333,2.5,3
'X5',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,70,69,1,0,10,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,40,60,1.5,0.335,0.335,1,0.67,3,3,3,0,0.6667,0.04522,1.5,0,0.5,0.25,0.75,0.25,0.7495,0.3536,0.4545,1.25,2.75
'X5',0.3333,0.3333,1,1,2,2,3,3,3,4,62,64,1,0,2,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
'X5',0.5,0.5,1,1,2,2,2,2,2,2,67,68,1,0,7,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0.25,0.5,2,2,2,120,80,1.5,0.2779,0.2534,1.097,0.5312,4,4,4,0,0.25,0.03916,2,0,0.2812,0.1197,0.375,0.125,0.2495,0.125,0.4706,1.625,2.125
'X5',0.5,0.5,0.5,0.5,3,5,3,3,3,8,74,74,0.25,0.75,2,2,2,0,4.333,3,5,0.3333,1,0.3333,0.3333,0,0,0,0.3333,0,0,0.3333,0,0,0,0,0.5,2,5,1,120,40,3,0.2826,0.2649,1.067,0.5475,4,4,4,0,0.75,0.03924,1.333,0,0.5,0.3536,1,0.25,0.4995,0.433,0.3333,2.5,3
'X5',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,76,76,0,1,4,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.6478,0.3522,1.84,1,2,2,2,0,1,0.05796,1.5,0,0.5,0,0.5,0.5,0.4995,0,0.4,2,2.5
'X5',0.2,0.2,1,1,2,2,5,5,5,10,62,66,1,0,0,3,2,2,4.25,4,1,0.25,1,0.5,0,0,0.25,0.5,0,0,0,0.25,0,0,1,0,0.5,4,10,0,80,120,1.5,0.3341,0.175,1.91,0.5091,5,5,5,0,0.4,0.03678,1.667,0,0.55,0.4108,1.25,0.25,0.562,0.4732,0.2667,3.25,3.75
'X5',0.7143,0.7143,0.4,0.4,2,2,2,2,2,2,74,74,0,1,2,1,2,0,0.3333,2,2,0.8333,0.2,0.8333,0.8333,0,0.1667,0,0,0,0,0,0,0,0,0,1,0,0,1,80,120,1.5,0.2591,0.2004,1.293,0.4595,4,8,4,0,0.5,0.03119,2.333,0,0.3393,0.1567,0.5,0.125,0.3537,0.1661,0.2963,2.875,3.375
'X5',0.5,0.5,0.5,0.5,4,4,3,3,3,4,71,69,1,0,11,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.514,0.2546,2.019,0.7686,3,3,3,0,0.6667,0.0485,2,0,0.375,0.1443,0.5,0.25,0.3328,0.1443,0.4,2,2.5
'X5',0.3333,0.3333,1,1,2,7,3,3,3,5,69,71,0.6667,0.3333,2,2,1,2,2.5,2,1,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,1.5,0,0.25,0,0.25,0.25,0.2495,0,0.625,1.5,2
'X5',0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,71,70,1,0,11,1,2,0,0.6667,2,2,0.6667,0.5,0.6667,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.4973,0.2767,1.798,0.774,3,3,3,0,0.6667,0.04801,2,0,0.375,0.1443,0.5,0.25,0.3328,0.1443,0.4,2,2.5
'X5',0.25,0.25,1,1,2,3,4,4,4,9,63,67,1,0,0,2,0,2,3.667,3,2,0.3333,1,0.3333,0,0,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0.6667,3,2,0,120,60,2,0.5079,0.3329,1.526,0.8408,3,3,3,0,1,0.04924,1.333,0,0.5,0,0.5,0.5,0.4995,0,0.3333,2.5,3
'X5',0.3333,0.3333,1,1,2,5,3,3,3,7,67,70,0.6667,0.3333,2,3,0,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,120,80,1.5,0.5255,0.4745,1.108,1,2,2,2,0,0.5,0.05563,1.5,0,0.3333,0.1443,0.5,0.25,0.3745,0.1768,0.5,1.5,2
'X5',0.6,0.6,0.6667,0.6667,2,2,2,2,2,2,71,70,1,0,11,1,2,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.3333,1.5,2,1.667,120,160,1.333,0.2736,0.2379,1.15,0.5116,6,6,6,0,0.3333,0.03404,1.667,0,0.3,0.1425,0.5,0.125,0.312,0.1614,0.5,2.5,3
'X5',0.8,0.8,0.25,0.25,2,2,2,2,2,2,69,68,1,0,9,1,2,0,0.5,2,2,0.75,0.3333,0.75,0.75,0,0.25,0,0,0,0,0,0,0,0,0.2,1,0,0,1,80,160,2,0.2933,0.2736,1.072,0.5669,5,5,5,0,0.4,0.03685,2.5,0,0.275,0.163,0.5,0.125,0.2183,0.1197,0.4211,1.875,2.375
'X5',0.5,0.5,0.5,0.5,1,1,3,3,3,3,67,67,1,0,7,1,3,1,1.333,2,1,0.6667,0.5,0,0,0.6667,1,0,0,0,0,0,0,0,0,0,0.3333,3,3,2,60,48,1.25,0.2863,0.2568,1.115,0.5431,4,4,4,0,0.5,0.03926,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X5',0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,5,76,74,0.2857,0.7143,4,2,3,0,1.667,4,2,0.3333,1,0.3333,0.3333,0.1667,0.5,0,0.1667,0,0,0,0,0,0,0,0.75,2,3.5,2.667,120,60,2,0.3073,0.2332,1.318,0.5406,5,5,5,0,0.6,0.03649,2.333,0,0.3571,0.1336,0.5,0.25,0.3745,0.1369,0.2857,3,3.5
'X5',0.5,0.5,0.5,0.5,5,2,3,3,3,5,74,72,0.5,0.5,2,2,2,0,1.667,3,2,0.3333,1,0.6667,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,0,0,1,80,60,1.333,0.4891,0.2631,1.859,0.7522,3,3,3,0,0.6667,0.04767,1.333,0,0.5,0.2887,0.75,0.25,0.5828,0.2887,0.3333,2.5,3
'X5',0.3333,0.3333,1,1,2,5,3,3,3,7,69,72,0.6667,0.3333,4,3,0,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,120,60,2,0.6633,0.3367,1.97,1,2,2,2,0,1,0.05848,1.5,0,0.5,0,0.5,0.5,0.4995,0,0.4,2,2.5
'X5',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,80,1.5,0.5118,0.4882,1.048,1,2,2,2,0,0.5,0.05557,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
'X5',0.6667,0.6667,0.5,0.5,4,4,2,2,2,4,71,69,1,0,11,1,2,0,2,2,4,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1,160,120,1.333,0.5238,0.4762,1.1,1,2,2,2,0,0.5,0.05562,3,0,0.25,0.125,0.375,0.125,0.2495,0.1768,0.5714,1.25,1.75
'X5',0.4,0.4,0.5,0.5,7,2,4,4,4,9,74,72,0.4,0.6,2,2,1,0,2.25,4,2,0.25,1,0.75,0.25,0,0.25,0.5,0,0,0,0,0,0,1,0,1,0,0,1,80,120,1.5,0.3697,0.2377,1.555,0.6074,5,5,5,0,0.4,0.03862,2.5,0,0.35,0.1369,0.5,0.25,0.3745,0.1443,0.3636,2.25,2.75
'X5',0.4,0.4,0.5,0.5,8,2,4,4,4,8,74,70,0.6,0.4,2,3,2,0,3.5,4,1,0.25,1,0.5,0.25,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0.6667,3,6,1,40,48,1.2,0.4181,0.198,2.112,0.6161,4,4,4,0,0.75,0.04195,1.667,0,0.55,0.4108,1.25,0.25,0.562,0.4732,0.2667,3.25,3.75
'X5',0.25,0.25,1,1,4,4,4,4,4,9,62,67,1,0,2,2,0,2,3,3,1,0.3333,1,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,1,0,0,0,0,0,120,60,2,0.4042,0.2345,1.723,0.6387,4,4,4,0,0.5,0.04168,1.333,0,0.5625,0.3146,1,0.25,0.4162,0.1443,0.3077,2.75,3.25
'X5',0.5,0.5,0.5,0.5,7,5,3,3,3,7,74,71,0.5,0.5,2,2,2,3,4.667,3,1,0.3333,1,1,0,0,0,0.6667,0,0,0.3333,0,0,0,1,0,0.6667,3,7,3,120,80,1.5,0.6718,0.3282,2.047,1,2,2,2,0,0.5,0.05878,2,0,0.25,0,0.25,0.25,0.2495,0,0.5,1.5,2
'X5',0.5,0.5,0.6667,0.6667,4,4,3,3,3,4,76,74,0.3333,0.6667,4,1,3,0,1.6,3,2,0.4,1,0.6,0.4,0,0.4,0.2,0,0,0,0,0,0,0,0.1667,0.6667,3,4,2.333,120,60,2,0.3436,0.2601,1.321,0.6037,3,6,3,0,1,0.03754,2,0,0.3958,0.1461,0.5,0.125,0.3995,0.163,0.2963,2.875,3.375
'X5',0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,7,78,77,0,1,6,3,2,0,1.833,4,2,0.3333,1,0.6667,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,1,0,0.5,4,4,2,80,40,2,0.2493,0.2481,1.005,0.4974,6,6,6,0,0.3333,0.03363,2.333,0,0.3929,0.3981,1.25,0.125,0.4162,0.4306,0.2667,3.25,3.75
'X5',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,76,75,0,1,4,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,60,80,1.333,0.5108,0.4892,1.044,1,2,2,2,0,0.5,0.05557,1.5,0,0.5833,0.2887,0.75,0.25,0.4995,0.3536,0.3636,2.25,2.75
'X5',0.4,0.4,1,1,2,2,3,3,3,4,74,74,0.2,0.8,2,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,2,2,2,120,48,2.5,0.25,0.1318,1.896,0.3818,7,7,7,0,0.2857,0.03065,2.5,0,0.35,0.163,0.5,0.125,0.4058,0.1197,0.3636,2.25,2.75
'X5',0.8571,0.8571,0.1667,0.1667,2,2,2,2,2,2,68,67,1,0,8,1,2,0,0.3333,2,2,0.8333,0.2,0.8333,0.8333,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.3402,0.2672,1.273,0.6074,4,5,4,0,0.5,0.03882,3.5,0,0.25,0,0.25,0.25,0.2495,0,0.3636,2.25,2.75
'X5',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,1.5,2,2,160,120,1.333,0.4597,0.2763,1.663,0.736,3,3,3,0,0.6667,0.04685,2,0,0.25,0.1021,0.375,0.125,0.2495,0.125,0.5,1.5,2
'X5',0.3333,0.3333,1,1,4,5,3,3,3,7,67,70,0.6667,0.3333,2,2,1,3,3.5,2,1,0.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,120,80,1.5,0.5169,0.4831,1.07,1,2,2,2,0,0.5,0.05559,1.5,0,0.5,0.25,0.75,0.25,0.3745,0.1768,0.4,2,2.5
'X5',0.3333,0.3333,1,1,2,2,3,3,3,4,67,69,1,0,7,1,3,2,3,2,2,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,2,2,0,120,60,2,0.6739,0.3261,2.067,1,2,2,2,0,1,0.05886,1.5,0,0.4167,0.1443,0.5,0.25,0.4995,0,0.4444,1.75,2.25
'X5',0.4286,0.4286,0.6667,0.6667,4,4,4,4,4,7,72,74,0.4286,0.5714,0,3,2,0,2,4,3,0.5,0.3333,0.8333,0.5,0,0,0.3333,0.1667,0,0,0,0,0,1,0,0.6667,3,7,1,120,40,3,0.2333,0.1654,1.411,0.3987,5,7,6,0,0.5,0.03137,1.75,0,0.5357,0.4717,1.5,0.125,0.4995,0.5062,0.2105,4.25,4.75
'X5',0.3333,0.3333,1,1,5,5,3,3,3,7,62,66,1,0,2,3,0,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.5207,0.4793,1.086,1,2,2,2,0,0.5,0.0556,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
'X5',0.4,0.4,1,1,2,2,3,3,3,4,74,74,0.2,0.8,2,1,3,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.3333,3,2,2,60,120,2,0.2937,0.2931,1.002,0.5868,4,4,4,0,0.5,0.04038,2.5,0,0.3,0.1118,0.5,0.25,0.312,0.125,0.4,2,2.5
'X5',0.5,0.5,0.5,0.5,3,2,3,3,3,3,74,72,0.5,0.5,2,1,3,0,1.667,3,2,0.3333,1,0.6667,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0.5,2,3,1,60,80,1.333,0.2784,0.2447,1.138,0.5231,4,4,4,0,0.5,0.03912,1.333,0,0.5,0.2887,0.75,0.25,0.4162,0.2887,0.3333,2.5,3
'X5',0.75,0.75,0.3333,0.3333,1,11,2,2,2,1,71,71,1,0,11,1,2,1,0.6667,2,1,0.6667,0.5,0.3333,0.3333,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0.5,2,1,1.5,160,120,1.333,0.5285,0.4715,1.121,1,2,2,2,0,0.5,0.05564,4,0,0.1875,0.07217,0.25,0.125,0.1662,0.07217,0.5714,1.25,1.75
'X5',0.4,0.4,0.5,0.5,7,7,4,4,4,9,69,67,1,0,9,3,2,2,2.25,3,2,0.5,0.5,0.25,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,1,0,0,1,40,80,2,0.3022,0.2914,1.037,0.5935,5,5,5,0,0.6,0.03751,1.667,0,0.45,0.2092,0.75,0.25,0.437,0.2394,0.3077,2.75,3.25
'X5',0.5,0.5,0.5,0.5,3,9,4,4,4,7,74,72,0.375,0.625,2,4,2,2,2,3,1,0.5714,0.5,0.4286,0.1429,0,0.5714,0.2857,0,0,0,0,0,0,0,0,0.5,3,4.5,2.25,120,80,1.5,0.2998,0.2497,1.201,0.5495,5,5,5,0,0.6,0.03696,2.667,0,0.3125,0.1768,0.75,0.25,0.2495,0,0.2857,3,3.5
'X5',0.5714,0.5714,0.5,0.5,2,2,3,3,3,4,71,70,0.8571,0.1429,11,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0.75,2,2,1.75,120,60,2,0.4014,0.3296,1.218,0.7311,3,3,3,0,1,0.04582,1.75,0,0.5,0,0.5,0.5,0.4995,0,0.2222,4,4.5
'X5',0.4,0.4,0.5,0.5,5,5,4,4,4,9,62,66,1,0,2,3,2,0,2.75,4,2,0.25,1,0.5,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0.6667,3,9,1,120,60,2,0.3891,0.2515,1.547,0.6406,5,5,4,0,0.5,0.03965,2.5,0,0.35,0.1369,0.5,0.25,0.3745,0.1443,0.3636,2.25,2.75
'X5',0.4,0.4,0.5,0.5,9,9,4,4,4,9,71,68,1,0,11,3,1,2,2.25,3,2,0.5,0.5,0.25,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,1,0,0,1,40,80,2,0.3444,0.3195,1.078,0.664,4,4,4,0,0.75,0.04115,1.25,0,0.65,0.5184,1.5,0.25,0.7495,0.5401,0.2353,3.75,4.25
'X5',0.5,0.5,0.5,0.5,7,5,3,3,3,7,74,71,0.5,0.5,2,2,2,3,4.333,2,4,0.6667,0.5,1,0,0,0,0.6667,0,0,0.3333,0,0,0,0,0,0.6667,1.5,5,2,40,48,1.2,0.3594,0.3277,1.097,0.687,3,3,3,0,0.6667,0.04529,1.333,0,0.25,0,0.25,0.25,0.5828,0.5774,0.6667,1.75,3
'X5',1,1,0,0,71,11,1,1,1,0,71,71,1,0,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.3974,0.2993,1.328,0.6967,3,4,3,0,0.6667,0.0428,3,0,0.25,0,0.25,0.25,0.2495,0,0.4,2,2.5
'X5',0.5,0.5,0.5,0.5,5,5,3,3,3,9,67,66,1,0,7,2,2,4,4.333,2,1,0.6667,0.5,0.6667,0,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0.3333,3,4,2,120,80,1.5,0.6679,0.3321,2.012,1,2,2,2,0,0.5,0.05864,2,0,0.3125,0.125,0.5,0.25,0.2495,0,0.4444,1.75,2.25
'X5',0.5,0.5,0.75,0.75,2,2,3,3,3,5,62,63,1,0,2,2,2,0,1.571,3,2,0.4286,1,0.4286,0.4286,0,0.4286,0,0.1429,0,0,0,0,0,0,0,0.5,1.333,2,1.6,120,80,1.5,0.3091,0.2559,1.208,0.5651,4,5,4,0,0.5,0.0374,2.667,0,0.25,0,0.25,0.25,0.2495,0,0.3333,2.5,3
'X5',0.3333,0.4444,0.6667,0.75,3,9,5,5,4,12,62,64,1,0,11,3,2,3,2.875,5,3,0.5,0.25,0.75,0.125,0,0.125,0.625,0.125,0,0,0,0,0,4,0,0.5714,1.75,5.25,1.75,60,120,2,0.2303,0.2296,1.003,0.4599,5,5,5,0,0.4,0.03544,2.25,0,0.3333,0.1768,0.75,0.25,0.3433,0.186,0.25,3.5,4
'X5',0.5,0.5,0.5,0.5,5,2,3,3,3,7,74,73,0.25,0.75,2,3,1,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0.25,0.6667,3,7,2,120,160,1.333,0.3896,0.2143,1.818,0.6038,4,4,4,0,0.5,0.0411,2,0,0.3438,0.1573,0.5,0.125,0.3328,0.1909,0.4211,1.875,2.375
'X5',0.5,0.5,0.5,0.5,2,2,3,3,3,4,69,69,1,0,9,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,3,2,2,120,40,3,0.2686,0.2604,1.032,0.529,4,4,4,0,0.75,0.03913,1.333,0,0.375,0.1443,0.5,0.25,0.4995,0.433,0.5,1.5,3
